label,query,mask,ambigous_word
sondern902,"Aber nicht nach unten , sondern nach oben ; es sind keine Sozialhilfeempfänger sondern Besserverdienende und ich möchte ja auch nicht , dass noch mehr Yuppies in meinen Stadtbezirk ziehen .",nach oben,sondern
Keine902,"Keine Festnahme sondern Überprüfen , hieß es .",Festnahme,Keine
Keine902,"Keine Festnahme sondern Überprüfen , hieß es .",Überprüfen,Keine
sondern902,"Keine Festnahme sondern Überprüfen , hieß es .",Festnahme,sondern
sondern902,"Keine Festnahme sondern Überprüfen , hieß es .",Überprüfen,sondern
und904,"Die Armen bringen die meisten Opfer , doch die Früchte können sie nicht essen , denn die sind politischer und nicht sozialer Natur .",die,und
nicht904,"Die Armen bringen die meisten Opfer , doch die Früchte können sie nicht essen , denn die sind politischer und nicht sozialer Natur .",die,nicht
und904,"Die Armen bringen die meisten Opfer , doch die Früchte können sie nicht essen , denn die sind politischer und nicht sozialer Natur .",politischer,und
nicht904,"Die Armen bringen die meisten Opfer , doch die Früchte können sie nicht essen , denn die sind politischer und nicht sozialer Natur .",politischer,nicht
und904,"Die Armen bringen die meisten Opfer , doch die Früchte können sie nicht essen , denn die sind politischer und nicht sozialer Natur .",sozialer Natur,und
nicht904,"Die Armen bringen die meisten Opfer , doch die Früchte können sie nicht essen , denn die sind politischer und nicht sozialer Natur .",sozialer Natur,nicht
und904,Diese Fragen seien politischer und nicht verfassungsmäßiger Natur .,Diese Fragen,und
nicht904,Diese Fragen seien politischer und nicht verfassungsmäßiger Natur .,Diese Fragen,nicht
und904,Diese Fragen seien politischer und nicht verfassungsmäßiger Natur .,politischer,und
nicht904,Diese Fragen seien politischer und nicht verfassungsmäßiger Natur .,politischer,nicht
und904,Diese Fragen seien politischer und nicht verfassungsmäßiger Natur .,verfassungsmäßiger Natur,und
nicht904,Diese Fragen seien politischer und nicht verfassungsmäßiger Natur .,verfassungsmäßiger Natur,nicht
und904,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler war griechischer und nicht wie gefordert deutscher Staatsbürger .,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler,und
nicht904,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler war griechischer und nicht wie gefordert deutscher Staatsbürger .,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler,nicht
und904,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler war griechischer und nicht wie gefordert deutscher Staatsbürger .,griechischer,und
nicht904,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler war griechischer und nicht wie gefordert deutscher Staatsbürger .,griechischer,nicht
und904,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler war griechischer und nicht wie gefordert deutscher Staatsbürger .,deutscher Staatsbürger,und
nicht904,Einer der vier von den Westfalen für die Begegnung mit Wacker Burghausen ( 3:0 ) auf den Spielberichtsbogen eingetragenen Nachwuchsspieler war griechischer und nicht wie gefordert deutscher Staatsbürger .,deutscher Staatsbürger,nicht
und904,"Mit diesen Absätzen ist schon etwas über Bücher und Blogs gesagt , und doch sind die beiden Phänomene damit keineswegs erfasst , denn sie sind sozialer und nicht rein technischer Natur .",sie,und
nicht904,"Mit diesen Absätzen ist schon etwas über Bücher und Blogs gesagt , und doch sind die beiden Phänomene damit keineswegs erfasst , denn sie sind sozialer und nicht rein technischer Natur .",sie,nicht
und904,"Mit diesen Absätzen ist schon etwas über Bücher und Blogs gesagt , und doch sind die beiden Phänomene damit keineswegs erfasst , denn sie sind sozialer und nicht rein technischer Natur .",sozialer,und
nicht904,"Mit diesen Absätzen ist schon etwas über Bücher und Blogs gesagt , und doch sind die beiden Phänomene damit keineswegs erfasst , denn sie sind sozialer und nicht rein technischer Natur .",sozialer,nicht
und904,"Mit diesen Absätzen ist schon etwas über Bücher und Blogs gesagt , und doch sind die beiden Phänomene damit keineswegs erfasst , denn sie sind sozialer und nicht rein technischer Natur .",rein technischer Natur,und
nicht904,"Mit diesen Absätzen ist schon etwas über Bücher und Blogs gesagt , und doch sind die beiden Phänomene damit keineswegs erfasst , denn sie sind sozialer und nicht rein technischer Natur .",rein technischer Natur,nicht
und904,Die Probleme Italiens - in der realen Wirtschaft wie bei den öffentlichen Finanzen - sind struktureller und nicht konjunktureller Natur .,Die Probleme Italiens,und
nicht904,Die Probleme Italiens - in der realen Wirtschaft wie bei den öffentlichen Finanzen - sind struktureller und nicht konjunktureller Natur .,Die Probleme Italiens,nicht
und904,Die Probleme Italiens - in der realen Wirtschaft wie bei den öffentlichen Finanzen - sind struktureller und nicht konjunktureller Natur .,struktureller,und
nicht904,Die Probleme Italiens - in der realen Wirtschaft wie bei den öffentlichen Finanzen - sind struktureller und nicht konjunktureller Natur .,struktureller,nicht
und904,Die Probleme Italiens - in der realen Wirtschaft wie bei den öffentlichen Finanzen - sind struktureller und nicht konjunktureller Natur .,konjunktureller Natur,und
nicht904,Die Probleme Italiens - in der realen Wirtschaft wie bei den öffentlichen Finanzen - sind struktureller und nicht konjunktureller Natur .,konjunktureller Natur,nicht
und904,Nudeln sind Nudeln und nicht Pasta oder Spaghetti oder Penne .,Nudeln,und
nicht904,Nudeln sind Nudeln und nicht Pasta oder Spaghetti oder Penne .,Nudeln,nicht
und904,Nudeln sind Nudeln und nicht Pasta oder Spaghetti oder Penne .,Nudeln,und
nicht904,Nudeln sind Nudeln und nicht Pasta oder Spaghetti oder Penne .,Nudeln,nicht
und904,Nudeln sind Nudeln und nicht Pasta oder Spaghetti oder Penne .,Pasta oder Spaghetti oder Penne,und
nicht904,Nudeln sind Nudeln und nicht Pasta oder Spaghetti oder Penne .,Pasta oder Spaghetti oder Penne,nicht
und904,"Beides sind Champions und nicht bloß Fahrer "" "" , sagte Arrivabene .",Beides,und
nicht904,"Beides sind Champions und nicht bloß Fahrer "" "" , sagte Arrivabene .",Beides,nicht
und904,"Beides sind Champions und nicht bloß Fahrer "" "" , sagte Arrivabene .",Champions,und
nicht904,"Beides sind Champions und nicht bloß Fahrer "" "" , sagte Arrivabene .",Champions,nicht
und904,"Beides sind Champions und nicht bloß Fahrer "" "" , sagte Arrivabene .",bloß Fahrer,und
nicht904,"Beides sind Champions und nicht bloß Fahrer "" "" , sagte Arrivabene .",bloß Fahrer,nicht
und904,"Vielleicht müssen sie nur noch einmal die alten Schriften lesen – jene erhabenen Stellen , die sagen : Gott ist Liebe und nicht Krieg .",Gott,und
nicht904,"Vielleicht müssen sie nur noch einmal die alten Schriften lesen – jene erhabenen Stellen , die sagen : Gott ist Liebe und nicht Krieg .",Gott,nicht
und904,"Vielleicht müssen sie nur noch einmal die alten Schriften lesen – jene erhabenen Stellen , die sagen : Gott ist Liebe und nicht Krieg .",Liebe,und
nicht904,"Vielleicht müssen sie nur noch einmal die alten Schriften lesen – jene erhabenen Stellen , die sagen : Gott ist Liebe und nicht Krieg .",Liebe,nicht
und904,"Vielleicht müssen sie nur noch einmal die alten Schriften lesen – jene erhabenen Stellen , die sagen : Gott ist Liebe und nicht Krieg .",Krieg,und
nicht904,"Vielleicht müssen sie nur noch einmal die alten Schriften lesen – jene erhabenen Stellen , die sagen : Gott ist Liebe und nicht Krieg .",Krieg,nicht
und904,"Ein Kulenkampff und selbst ein Heinz Schenk wirken gegenüber Lanz wie allwissende Elefanten der Showbranche , denn sie waren Macher und nicht nur Handlanger des Senders .",sie,und
nicht904,"Ein Kulenkampff und selbst ein Heinz Schenk wirken gegenüber Lanz wie allwissende Elefanten der Showbranche , denn sie waren Macher und nicht nur Handlanger des Senders .",sie,nicht
und904,"Ein Kulenkampff und selbst ein Heinz Schenk wirken gegenüber Lanz wie allwissende Elefanten der Showbranche , denn sie waren Macher und nicht nur Handlanger des Senders .",Macher,und
nicht904,"Ein Kulenkampff und selbst ein Heinz Schenk wirken gegenüber Lanz wie allwissende Elefanten der Showbranche , denn sie waren Macher und nicht nur Handlanger des Senders .",Macher,nicht
und904,"Ein Kulenkampff und selbst ein Heinz Schenk wirken gegenüber Lanz wie allwissende Elefanten der Showbranche , denn sie waren Macher und nicht nur Handlanger des Senders .",nur Handlanger des Senders,und
nicht904,"Ein Kulenkampff und selbst ein Heinz Schenk wirken gegenüber Lanz wie allwissende Elefanten der Showbranche , denn sie waren Macher und nicht nur Handlanger des Senders .",nur Handlanger des Senders,nicht
und904,""" "" Was wir jetzt brauchen , sind Ergebnisse und nicht den perfekten Fußball .",Was wir jetzt brauchen,und
nicht904,""" "" Was wir jetzt brauchen , sind Ergebnisse und nicht den perfekten Fußball .",Was wir jetzt brauchen,nicht
und904,""" "" Was wir jetzt brauchen , sind Ergebnisse und nicht den perfekten Fußball .",Ergebnisse,und
nicht904,""" "" Was wir jetzt brauchen , sind Ergebnisse und nicht den perfekten Fußball .",Ergebnisse,nicht
und904,""" "" Was wir jetzt brauchen , sind Ergebnisse und nicht den perfekten Fußball .",den perfekten Fußball,und
nicht904,""" "" Was wir jetzt brauchen , sind Ergebnisse und nicht den perfekten Fußball .",den perfekten Fußball,nicht
und904,"Er ist Aufklärer und nicht Verursacher "" "" , sagte Meyer der "" "" Frankfurter Allgemeinen Zeitung "" "" .",Er,und
nicht904,"Er ist Aufklärer und nicht Verursacher "" "" , sagte Meyer der "" "" Frankfurter Allgemeinen Zeitung "" "" .",Er,nicht
und904,"Er ist Aufklärer und nicht Verursacher "" "" , sagte Meyer der "" "" Frankfurter Allgemeinen Zeitung "" "" .",Aufklärer,und
nicht904,"Er ist Aufklärer und nicht Verursacher "" "" , sagte Meyer der "" "" Frankfurter Allgemeinen Zeitung "" "" .",Aufklärer,nicht
und904,"Er ist Aufklärer und nicht Verursacher "" "" , sagte Meyer der "" "" Frankfurter Allgemeinen Zeitung "" "" .",Verursacher,und
nicht904,"Er ist Aufklärer und nicht Verursacher "" "" , sagte Meyer der "" "" Frankfurter Allgemeinen Zeitung "" "" .",Verursacher,nicht
und904,""" "" Wir sind Jäger und nicht Gejagte "" "" , sagte Schulte-Bockum über anhaltenden Gerüchten , der US-Riese AT&T erwäge eine Übernahme von Vodafone .",Wir,und
nicht904,""" "" Wir sind Jäger und nicht Gejagte "" "" , sagte Schulte-Bockum über anhaltenden Gerüchten , der US-Riese AT&T erwäge eine Übernahme von Vodafone .",Wir,nicht
und904,""" "" Wir sind Jäger und nicht Gejagte "" "" , sagte Schulte-Bockum über anhaltenden Gerüchten , der US-Riese AT&T erwäge eine Übernahme von Vodafone .",Jäger,und
nicht904,""" "" Wir sind Jäger und nicht Gejagte "" "" , sagte Schulte-Bockum über anhaltenden Gerüchten , der US-Riese AT&T erwäge eine Übernahme von Vodafone .",Jäger,nicht
und904,""" "" Wir sind Jäger und nicht Gejagte "" "" , sagte Schulte-Bockum über anhaltenden Gerüchten , der US-Riese AT&T erwäge eine Übernahme von Vodafone .",Gejagte,und
nicht904,""" "" Wir sind Jäger und nicht Gejagte "" "" , sagte Schulte-Bockum über anhaltenden Gerüchten , der US-Riese AT&T erwäge eine Übernahme von Vodafone .",Gejagte,nicht
und904,"Sein Ansatz sei Angst und nicht Stärke , Angst vor Wettbewerb , sodass sich das Land hinter einer Mauer verstecken müsse .",Sein Ansatz,und
nicht904,"Sein Ansatz sei Angst und nicht Stärke , Angst vor Wettbewerb , sodass sich das Land hinter einer Mauer verstecken müsse .",Sein Ansatz,nicht
und904,"Sein Ansatz sei Angst und nicht Stärke , Angst vor Wettbewerb , sodass sich das Land hinter einer Mauer verstecken müsse .",Angst,und
nicht904,"Sein Ansatz sei Angst und nicht Stärke , Angst vor Wettbewerb , sodass sich das Land hinter einer Mauer verstecken müsse .",Angst,nicht
und904,"Sein Ansatz sei Angst und nicht Stärke , Angst vor Wettbewerb , sodass sich das Land hinter einer Mauer verstecken müsse .",Stärke,und
nicht904,"Sein Ansatz sei Angst und nicht Stärke , Angst vor Wettbewerb , sodass sich das Land hinter einer Mauer verstecken müsse .",Stärke,nicht
(905,"Er war's : Friedrich Hebbel ( 1813 - 1863 ) , der als Dramatiker berühmt wurde und seit seinem 22. Geburtstag Tagebuch führte , zu dem der Literaturhistoriker Ernst Beutler meinte , wir hätten nur sehr wenige Bücher , die eine solche Fülle gescheiter Einsichten und tiefer Gedanken verschwenderisch vor dem Leser ausbreiten .",Friedrich Hebbel,(
(905,"Er war's : Friedrich Hebbel ( 1813 - 1863 ) , der als Dramatiker berühmt wurde und seit seinem 22. Geburtstag Tagebuch führte , zu dem der Literaturhistoriker Ernst Beutler meinte , wir hätten nur sehr wenige Bücher , die eine solche Fülle gescheiter Einsichten und tiefer Gedanken verschwenderisch vor dem Leser ausbreiten .",1813 - 1863,(
)905,"Er war's : Friedrich Hebbel ( 1813 - 1863 ) , der als Dramatiker berühmt wurde und seit seinem 22. Geburtstag Tagebuch führte , zu dem der Literaturhistoriker Ernst Beutler meinte , wir hätten nur sehr wenige Bücher , die eine solche Fülle gescheiter Einsichten und tiefer Gedanken verschwenderisch vor dem Leser ausbreiten .",Friedrich Hebbel,)
)905,"Er war's : Friedrich Hebbel ( 1813 - 1863 ) , der als Dramatiker berühmt wurde und seit seinem 22. Geburtstag Tagebuch führte , zu dem der Literaturhistoriker Ernst Beutler meinte , wir hätten nur sehr wenige Bücher , die eine solche Fülle gescheiter Einsichten und tiefer Gedanken verschwenderisch vor dem Leser ausbreiten .",1813 - 1863,)
(905,Der Kanonikus und Bistumsverweser Nikolaus Kopernikus ( 1473 - 1543 ) hatte Anfang des 16. Jahrhunderts einen Kommentar über die Bewegung der Himmelskörper geschrieben .,Nikolaus Kopernikus,(
(905,Der Kanonikus und Bistumsverweser Nikolaus Kopernikus ( 1473 - 1543 ) hatte Anfang des 16. Jahrhunderts einen Kommentar über die Bewegung der Himmelskörper geschrieben .,1473 - 1543,(
)905,Der Kanonikus und Bistumsverweser Nikolaus Kopernikus ( 1473 - 1543 ) hatte Anfang des 16. Jahrhunderts einen Kommentar über die Bewegung der Himmelskörper geschrieben .,Nikolaus Kopernikus,)
)905,Der Kanonikus und Bistumsverweser Nikolaus Kopernikus ( 1473 - 1543 ) hatte Anfang des 16. Jahrhunderts einen Kommentar über die Bewegung der Himmelskörper geschrieben .,1473 - 1543,)
(905,"Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .",Galileo Galilei,(
(905,"Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .",1564 - 1642,(
)905,"Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .",Galileo Galilei,)
)905,"Es war nach Giordano Bruno insbesondere Galileo Galilei ( 1564 - 1642 ) , 21 Jahre nach Kopernikus Tod in Pisa geboren , der ins Visier der Inquisition geriet .",1564 - 1642,)
(905,"Seitdem Naturwissenschaftler wie Louis Pasteur ( 1822 - 1895 ) die Möglichkeit einer Urzeugung in Zweifel gezogen hatten , vertraten viele die These von einem mehrfachen schöpferischen Eingreifen Gottes .",Louis Pasteur,(
)905,"Seitdem Naturwissenschaftler wie Louis Pasteur ( 1822 - 1895 ) die Möglichkeit einer Urzeugung in Zweifel gezogen hatten , vertraten viele die These von einem mehrfachen schöpferischen Eingreifen Gottes .",Louis Pasteur,)
(905,""" "" Das obszöne Werk "" "" von Georges Bataille ( 1897 - 1962 ) ist ein solcher Text .",Georges Bataille,(
(905,""" "" Das obszöne Werk "" "" von Georges Bataille ( 1897 - 1962 ) ist ein solcher Text .",1897 - 1962,(
